edu_zoneid	edu_canalditchdensity_sum_lengthm	edu_canalditchdensity_density_mperha	edu_lakes_avgsize_ha	edu_lakes_overlapping_area_ha	edu_lakes_contributing_area_ha	edu_lakes_overlapping_area_pct	edu_lakes_count	edu_lakes_isolated_avgsize_ha	edu_lakes_isolated_overlapping_area_ha	edu_lakes_isolated_contributing_area_ha	edu_lakes_isolated_overlapping_area_pct	edu_lakes_isolated_count	edu_lakes_headwater_avgsize_ha	edu_lakes_headwater_overlapping_area_ha	edu_lakes_headwater_contributing_area_ha	edu_lakes_headwater_overlapping_area_pct	edu_lakes_headwater_count	edu_lakes_drstream_avgsize_ha	edu_lakes_drstream_overlapping_area_ha	edu_lakes_drstream_contributing_area_ha	edu_lakes_drstream_overlapping_area_pct	edu_lakes_drstream_count	edu_lakes_drlakestream_avgsize_ha	edu_lakes_drlakestream_overlapping_area_ha	edu_lakes_drlakestream_contributing_area_ha	edu_lakes_drlakestream_overlapping_area_pct	edu_lakes_drlakestream_count	edu_lakes_lakes4to10ha_avgsize_ha	edu_lakes_lakes4to10ha_overlapping_area_ha	edu_lakes_lakes4to10ha_contributing_area_ha	edu_lakes_lakes4to10ha_overlapping_area_pct	edu_lakes_lakes4to10ha_count	edu_lakes_lakes4to10ha_isolated_avgsize_ha	edu_lakes_lakes4to10ha_isolated_overlapping_area_ha	edu_lakes_lakes4to10ha_isolated_contributing_area_ha	edu_lakes_lakes4to10ha_isolated_overlapping_area_pct	edu_lakes_lakes4to10ha_isolated_count	edu_lakes_lakes4to10ha_headwater_avgsize_ha	edu_lakes_lakes4to10ha_headwater_overlapping_area_ha	edu_lakes_lakes4to10ha_headwater_contributing_area_ha	edu_lakes_lakes4to10ha_headwater_overlapping_area_pct	edu_lakes_lakes4to10ha_headwater_count	edu_lakes_lakes4to10ha_drstream_avgsize_ha	edu_lakes_lakes4to10ha_drstream_overlapping_area_ha	edu_lakes_lakes4to10ha_drstream_contributing_area_ha	edu_lakes_lakes4to10ha_drstream_overlapping_area_pct	edu_lakes_lakes4to10ha_drstream_count	edu_lakes_lakes4to10ha_drlakestream_avgsize_ha	edu_lakes_lakes4to10ha_drlakestream_overlapping_area_ha	edu_lakes_lakes4to10ha_drlakestream_contributing_area_ha	edu_lakes_lakes4to10ha_drlakestream_overlapping_area_pct	edu_lakes_lakes4to10ha_drlakestream_count	edu_lakes_lakes10ha_avgsize_ha	edu_lakes_lakes10ha_overlapping_area_ha	edu_lakes_lakes10ha_contributing_area_ha	edu_lakes_lakes10ha_overlapping_area_pct	edu_lakes_lakes10ha_count	edu_lakes_lakes10ha_isolated_avgsize_ha	edu_lakes_lakes10ha_isolated_overlapping_area_ha	edu_lakes_lakes10ha_isolated_contributing_area_ha	edu_lakes_lakes10ha_isolated_overlapping_area_pct	edu_lakes_lakes10ha_isolated_count	edu_lakes_lakes10ha_headwater_avgsize_ha	edu_lakes_lakes10ha_headwater_overlapping_area_ha	edu_lakes_lakes10ha_headwater_contributing_area_ha	edu_lakes_lakes10ha_headwater_overlapping_area_pct	edu_lakes_lakes10ha_headwater_count	edu_lakes_lakes10ha_drstream_avgsize_ha	edu_lakes_lakes10ha_drstream_overlapping_area_ha	edu_lakes_lakes10ha_drstream_contributing_area_ha	edu_lakes_lakes10ha_drstream_overlapping_area_pct	edu_lakes_lakes10ha_drstream_count	edu_lakes_lakes10ha_drlakestream_avgsize_ha	edu_lakes_lakes10ha_drlakestream_overlapping_area_ha	edu_lakes_lakes10ha_drlakestream_contributing_area_ha	edu_lakes_lakes10ha_drlakestream_overlapping_area_pct	edu_lakes_lakes10ha_drlakestream_count	edu_latewisconsinglaciation_glaciation	edu_streamdensity_streams_sum_lengthm	edu_streamdensity_streams_density_mperha	edu_streamdensity_headwaters_sum_lengthm	edu_streamdensity_headwaters_density_mperha	edu_streamdensity_midreaches_sum_lengthm	edu_streamdensity_midreaches_density_mperha	edu_streamdensity_rivers_sum_lengthm	edu_streamdensity_rivers_density_mperha	edu_wl_allwetlandsundissolved_avgsize_ha	edu_wl_allwetlandsundissolved_overlapping_area_ha	edu_wl_allwetlandsundissolved_contributing_area_ha	edu_wl_allwetlandsundissolved_overlapping_area_pct	edu_wl_allwetlandsundissolved_count	edu_wl_isolatedwetlandsundissolved_avgsize_ha	edu_wl_isolatedwetlandsundissolved_overlapping_area_ha	edu_wl_isolatedwetlandsundissolved_contributing_area_ha	edu_wl_isolatedwetlandsundissolved_overlapping_area_pct	edu_wl_isolatedwetlandsundissolved_count	edu_wl_singlewetlandsundissolved_avgsize_ha	edu_wl_singlewetlandsundissolved_overlapping_area_ha	edu_wl_singlewetlandsundissolved_contributing_area_ha	edu_wl_singlewetlandsundissolved_overlapping_area_pct	edu_wl_singlewetlandsundissolved_count	edu_wl_connectedwetlandsundissolved_avgsize_ha	edu_wl_connectedwetlandsundissolved_overlapping_area_ha	edu_wl_connectedwetlandsundissolved_contributing_area_ha	edu_wl_connectedwetlandsundissolved_overlapping_area_pct	edu_wl_connectedwetlandsundissolved_count	edu_wl_forestedwetlandsundissolved_avgsize_ha	edu_wl_forestedwetlandsundissolved_overlapping_area_ha	edu_wl_forestedwetlandsundissolved_contributing_area_ha	edu_wl_forestedwetlandsundissolved_overlapping_area_pct	edu_wl_forestedwetlandsundissolved_count	edu_wl_scrubshrubwetlandsundissolved_avgsize_ha	edu_wl_scrubshrubwetlandsundissolved_overlapping_area_ha	edu_wl_scrubshrubwetlandsundissolved_contributing_area_ha	edu_wl_scrubshrubwetlandsundissolved_overlapping_area_pct	edu_wl_scrubshrubwetlandsundissolved_count	edu_wl_openwaterwetlandsundissolved_avgsize_ha	edu_wl_openwaterwetlandsundissolved_overlapping_area_ha	edu_wl_openwaterwetlandsundissolved_contributing_area_ha	edu_wl_openwaterwetlandsundissolved_overlapping_area_pct	edu_wl_openwaterwetlandsundissolved_count	edu_wl_allwetlandsdissolved_avgsize_ha	edu_wl_allwetlandsdissolved_overlapping_area_ha	edu_wl_allwetlandsdissolved_contributing_area_ha	edu_wl_allwetlandsdissolved_overlapping_area_pct	edu_wl_allwetlandsdissolved_count	edu_wl_regimefwetlandsundissolved_avgsize_ha	edu_wl_regimefwetlandsundissolved_overlapping_area_ha	edu_wl_regimefwetlandsundissolved_contributing_area_ha	edu_wl_regimefwetlandsundissolved_overlapping_area_pct	edu_wl_regimefwetlandsundissolved_count	edu_wl_regimegwetlandsundissolved_avgsize_ha	edu_wl_regimegwetlandsundissolved_overlapping_area_ha	edu_wl_regimegwetlandsundissolved_contributing_area_ha	edu_wl_regimegwetlandsundissolved_overlapping_area_pct	edu_wl_regimegwetlandsundissolved_count	edu_wl_regimeawetlandsundissolved_avgsize_ha	edu_wl_regimeawetlandsundissolved_overlapping_area_ha	edu_wl_regimeawetlandsundissolved_contributing_area_ha	edu_wl_regimeawetlandsundissolved_overlapping_area_pct	edu_wl_regimeawetlandsundissolved_count	edu_wl_regimecwetlandsundissolved_avgsize_ha	edu_wl_regimecwetlandsundissolved_overlapping_area_ha	edu_wl_regimecwetlandsundissolved_contributing_area_ha	edu_wl_regimecwetlandsundissolved_overlapping_area_pct	edu_wl_regimecwetlandsundissolved_count	edu_wl_regimehwetlandsundissolved_avgsize_ha	edu_wl_regimehwetlandsundissolved_overlapping_area_ha	edu_wl_regimehwetlandsundissolved_contributing_area_ha	edu_wl_regimehwetlandsundissolved_overlapping_area_pct	edu_wl_regimehwetlandsundissolved_count	edu_nwiexclusions
EDU_1	0.0000	0.0000	51.8485	6014.4289	6014.4289	0.4533	116.0000	8.0189	152.3598	152.3598	0.0115	19.0000	125.3897	1755.4562	1755.4562	0.1323	14.0000	26.8694	2042.0715	2042.0715	0.1539	76.0000	294.9345	2064.5414	2064.5414	0.1556	7.0000	6.3125	366.1244	366.1244	0.0276	58.0000	5.5790	78.1062	78.1062	0.0059	14.0000	7.5632	37.8158	37.8158	0.0029	5.0000	6.4222	244.0428	244.0428	0.0184	38.0000	6.1596	6.1596	6.1596	0.0005	1.0000	97.3846	5648.3044	5648.3044	0.4257	58.0000	14.8507	74.2536	74.2536	0.0056	5.0000	190.8489	1717.6404	1717.6404	0.1295	9.0000	47.3165	1798.0287	1798.0287	0.1355	38.0000	343.0636	2058.3818	2058.3818	0.1551	6.0000	Not_Glaciated	16405157.0000	12.3652	14425133.9500	10.8728	1764179.2110	1.3297	215843.8380	0.1627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
EDU_10	398023.7560	0.1301	53.7862	79264.2773	79442.2040	2.5905	1477.0000	15.1801	10079.6117	10079.6117	0.3294	664.0000	32.0107	7234.4217	7234.4217	0.2364	226.0000	35.2043	11216.5354	11230.1601	0.3666	319.0000	189.9179	50733.7085	50898.0106	1.6581	268.0000	6.2564	4204.3035	4204.3035	0.1374	672.0000	6.1437	2377.5984	2377.5984	0.0777	387.0000	6.3019	604.9781	604.9781	0.0198	96.0000	6.5221	900.0459	900.0459	0.0294	138.0000	6.3075	321.6812	321.6812	0.0105	51.0000	93.4632	75059.9737	75237.9005	2.4531	805.0000	27.8051	7702.0133	7702.0133	0.2517	277.0000	50.9957	6629.4436	6629.4436	0.2167	130.0000	57.0725	10316.4896	10330.1142	0.3372	181.0000	233.0706	50412.0273	50576.3294	1.6476	217.0000	Partially_Glaciated	24417291.0100	7.9801	22149029.9100	7.2388	1903868.4390	0.6222	209721.6010	0.0685	3.6566	578095.2451	584696.6940	18.8935	159902	2.2394	262599.3192	264270.6583	8.5824	118008	5.4411	85622.2012	86137.7126	2.7983	15831	8.9893	229873.7256	234288.3231	7.5128	26063	4.8199	307675.7095	311231.9299	10.0556	64572	5.6740	174643.7764	177510.0682	5.7078	31285	1.4945	93910.9191	94081.8720	3.0692	62953	7.3125	575335.0010	619528.3786	18.8033	84722	2.5661	21587.0591	21596.1708	0.7055	8416	1.6853	994.2740	994.3461	0.0325	590	10.3101	45717.8564	45766.5028	1.4942	4439	1.7877	136548.5845	138575.8866	4.4627	77515	NA	0.0000	0.0000	0.0000	0	NA
EDU_11	149232.8934	0.5251	27.6800	5021.0190	5037.7563	1.7666	182.0000	11.6308	965.3590	965.3590	0.3397	83.0000	36.3460	690.5744	690.5744	0.2430	19.0000	36.5769	2120.5074	2121.4619	0.7461	58.0000	57.2891	1244.5782	1260.3610	0.4379	22.0000	6.2844	608.6307	609.5852	0.2141	97.0000	6.0494	308.5209	308.5209	0.1086	51.0000	6.1585	43.1092	43.1092	0.0152	7.0000	6.6166	197.5447	198.4992	0.0695	30.0000	6.6062	59.4559	59.4559	0.0209	9.0000	52.0961	4412.3883	4428.1711	1.5525	85.0000	20.5262	656.8381	656.8381	0.2311	32.0000	53.9554	647.4652	647.4652	0.2278	12.0000	68.6772	1922.9627	1922.9627	0.6766	28.0000	92.3773	1185.1223	1200.9051	0.4170	13.0000	Not_Glaciated	2185932.1450	7.6911	1605149.3840	5.6476	129122.9823	0.4543	451659.7800	1.5891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
EDU_12	2608751.4294	2.6691	16.8679	7742.3822	7742.3822	0.7921	459.0000	13.8998	1681.8760	1681.8760	0.1721	121.0000	18.8789	566.3661	566.3661	0.0579	30.0000	12.6243	2512.2371	2512.2371	0.2570	199.0000	27.3569	2981.9029	2981.9029	0.3051	109.0000	6.4643	1609.6161	1609.6161	0.1647	249.0000	6.2855	439.9843	439.9843	0.0450	70.0000	6.8124	122.6228	122.6228	0.0125	18.0000	6.4000	800.0038	800.0038	0.0819	125.0000	6.8613	247.0052	247.0052	0.0253	36.0000	29.2036	6132.7661	6132.7661	0.6275	210.0000	24.3508	1241.8918	1241.8918	0.1271	51.0000	36.9786	443.7433	443.7433	0.0454	12.0000	23.1383	1712.2334	1712.2334	0.1752	74.0000	37.4644	2734.8977	2734.8977	0.2798	73.0000	Not_Glaciated	16988769.5600	17.3816	14338013.2900	14.6696	2522287.7640	2.5806	121686.3283	0.1245	3.4836	150939.5750	151231.7988	15.4430	43412	1.9190	39829.5578	39929.7838	4.0751	20808	3.3011	18534.9653	18568.6749	1.8964	5625	5.4616	92575.0519	92733.3400	9.4716	16979	3.9666	119585.2453	119784.3754	12.2351	30198	2.6136	23258.8057	23323.7318	2.3797	8924	1.9873	7859.7937	7887.6547	0.8042	3969	11.8260	150939.5751	152307.2882	15.4430	12879	1.5770	1165.6093	1166.9991	0.1193	740	NA	0.0000	0.0000	0.0000	0	1.3260	2048.5127	2048.6266	0.2096	1545	2.7984	10748.3323	10748.6830	1.0997	3841	24.2574	349.1665	363.8605	0.0357	15	NA
EDU_13	1115848.3942	0.2932	85.0093	42061.5665	42079.6128	1.1052	495.0000	14.9881	2787.7799	2787.7799	0.0733	186.0000	23.0522	1337.0275	1337.0275	0.0351	58.0000	57.7505	9586.2926	9586.5900	0.2519	166.0000	333.7437	28350.4665	28368.2154	0.7449	85.0000	6.1737	1531.0729	1531.0729	0.0402	248.0000	5.9232	722.6344	722.6344	0.0190	122.0000	6.5872	237.1380	237.1380	0.0062	36.0000	6.3570	483.1354	483.1354	0.0127	76.0000	6.2975	88.1651	88.1651	0.0023	14.0000	164.1641	40530.4936	40548.5399	1.0650	247.0000	32.2679	2065.1455	2065.1455	0.0543	64.0000	49.9950	1099.8895	1099.8895	0.0289	22.0000	101.1495	9103.1571	9103.4546	0.2392	90.0000	398.3106	28262.3014	28280.0503	0.7426	71.0000	Partially_Glaciated	48613075.7800	12.7736	42757003.8000	11.2349	5466256.8410	1.4363	389815.1569	0.1024	3.0875	150254.6855	153673.1341	3.9481	49773	0.9691	20599.9763	20733.1487	0.5413	21394	2.0197	11554.1483	11584.8674	0.3036	5736	5.3595	118100.5609	121355.1181	3.1032	22643	5.8749	67651.1630	70898.0331	1.7776	12068	3.3233	14334.6682	14426.6622	0.3767	4341	2.0557	67693.8040	67749.1375	1.7787	32957	4.3726	150243.6880	156005.4884	3.9478	35678	2.6588	10113.7098	10127.2432	0.2657	3809	2.6695	1294.6896	1294.6896	0.0340	485	2.3085	29106.1430	29119.2136	0.7648	12614	2.6268	60593.3856	62740.0019	1.5922	23885	NA	0.0000	0.0000	0.0000	0	NA
EDU_14	1181615.8918	0.5025	6463.7263	102119.0147	5888454.6704	4.3425	911.0000	13.2845	5606.0569	5606.0569	0.2384	422.0000	28.2882	4384.6677	4384.6677	0.1865	155.0000	37.0293	7072.5860	7072.5967	0.3008	191.0000	41058.6808	85055.7041	5871391.3491	3.6169	143.0000	6.2915	2837.4624	2837.4732	0.1207	451.0000	6.1738	1617.5299	1617.5299	0.0688	262.0000	6.3978	409.4620	409.4620	0.0174	64.0000	6.3990	569.4981	569.5088	0.0242	89.0000	6.6937	240.9724	240.9724	0.0102	36.0000	12794.8200	99281.5523	5885617.1973	4.2218	460.0000	24.9283	3988.5270	3988.5270	0.1696	160.0000	43.6836	3975.2057	3975.2057	0.1690	91.0000	63.7558	6503.0879	6503.0879	0.2765	102.0000	54870.5643	84814.7317	5871150.3767	3.6066	107.0000	Glaciated	19055157.9600	8.1029	16138821.4100	6.8628	2597095.0110	1.1044	238310.5328	0.1013	4.4266	433210.5827	437721.6541	18.4217	98885	2.3229	149385.9080	150624.6108	6.3524	64844	5.8382	70001.0510	70572.2288	2.9767	12088	9.8631	213823.6237	216524.8146	9.0925	21953	7.5751	287054.8886	291169.7754	12.2066	38438	5.3103	72442.0756	72766.4701	3.0805	13703	1.5266	69711.3835	69782.2275	2.9644	45712	8.3694	432349.3252	466189.7498	18.3850	55702	6.1291	39138.4652	39158.8415	1.6643	6389	1.1851	812.9676	812.9676	0.0346	686	9.1576	31590.3700	31612.0970	1.3433	3452	2.1909	123747.9199	123845.3354	5.2622	56528	0.4339	1.7356	1.7356	0.0001	4	NA
EDU_15	55766.7485	0.0734	16362.7257	2353.9316	2192605.2376	0.3100	134.0000	9.6585	540.8752	540.8752	0.0712	56.0000	48.4395	1012.4346	1017.2299	0.1333	21.0000	14.0227	668.0053	673.0905	0.0880	48.0000	243374.8936	132.6165	2190374.0420	0.0175	9.0000	6.3609	548.5994	553.3947	0.0723	87.0000	6.3708	267.5721	267.5721	0.0352	42.0000	6.6065	81.0897	85.8850	0.0107	13.0000	6.2421	181.0206	181.0206	0.0238	29.0000	6.3056	18.9169	18.9169	0.0025	3.0000	46639.4009	1805.3322	2192051.8429	0.2378	47.0000	19.5216	273.3031	273.3031	0.0360	14.0000	116.4181	931.3449	931.3449	0.1227	8.0000	25.8984	486.9847	492.0699	0.0641	19.0000	365059.1875	113.6996	2190355.1251	0.0150	6.0000	Glaciated	10706650.2700	14.1012	9364423.0780	12.3334	1341535.1380	1.7669	692.0567	0.0009	3.2286	48784.6378	49903.9904	6.4252	15457	1.9922	17083.3056	17262.1630	2.2500	8665	3.3268	8830.4327	8905.8268	1.1630	2677	5.7682	22870.8995	23736.0006	3.0122	4115	4.3984	36098.1595	37174.9374	4.7543	8452	2.2557	7217.1951	7231.7078	0.9505	3206	1.4359	5208.5083	5236.5704	0.6860	3647	4.3984	48784.6378	50362.0502	6.4252	11450	1.8998	933.6815	946.0960	0.1230	498	NA	0.0000	0.0000	0.0000	0	2.4154	5096.5106	5137.5707	0.6712	2127	2.5904	6796.6304	7110.5819	0.8951	2745	1.0136	13.0265	13.1770	0.0017	13	NA
EDU_16	12534115.4491	2.6688	91.0485	227257.0108	227257.0108	4.8389	2496.0000	20.9370	34462.2874	34462.2874	0.7338	1646.0000	33.3438	6835.4726	6835.4726	0.1455	205.0000	180.3126	63470.0178	63470.0178	1.3514	352.0000	418.0520	122489.2330	122489.2330	2.6081	293.0000	6.3219	7169.0567	7169.0567	0.1526	1134.0000	6.3266	5466.1925	5466.1925	0.1164	864.0000	6.5101	475.2369	475.2369	0.0101	73.0000	6.1481	836.1367	836.1367	0.0178	136.0000	6.4179	391.4907	391.4907	0.0083	61.0000	161.5917	220087.9541	220087.9541	4.6862	1362.0000	37.0794	28996.0949	28996.0949	0.6174	782.0000	48.1836	6360.2357	6360.2357	0.1354	132.0000	289.9717	62633.8811	62633.8811	1.3336	216.0000	526.2834	122097.7423	122097.7423	2.5998	232.0000	Glaciated	31095422.2100	6.6210	24954121.3700	5.3133	5285029.5750	1.1253	848272.0164	0.1806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
EDU_17	114390.0548	0.0718	19654.5090	70960.0775	16391860.5191	4.4547	834.0000	12.5054	4877.1012	4877.1012	0.3062	390.0000	25.9384	3475.7472	3475.7472	0.2182	134.0000	44.4226	8129.3301	8129.3301	0.5103	183.0000	128939.9869	54477.8990	16375378.3406	3.4200	127.0000	6.1385	2670.2417	2670.2417	0.1676	435.0000	6.2105	1602.3201	1602.3201	0.1006	258.0000	6.2481	418.6241	418.6241	0.0263	67.0000	5.8872	482.7479	482.7479	0.0303	82.0000	5.9482	166.5495	166.5495	0.0105	28.0000	41075.6649	68289.8359	16389190.2774	4.2871	399.0000	24.8089	3274.7811	3274.7811	0.2056	132.0000	45.6287	3057.1231	3057.1231	0.1919	67.0000	75.7087	7646.5822	7646.5822	0.4800	101.0000	165406.1797	54311.3495	16375211.7911	3.4095	99.0000	Glaciated	8962936.8250	5.6267	7607296.8350	4.7757	1292790.2190	0.8116	441.2028	0.0003	19.5118	591487.9192	608631.1035	37.1323	31193	7.1645	152031.3199	153384.8935	9.5442	21409	16.4082	41747.2875	41955.7455	2.6208	2557	57.1870	397709.3118	413290.4646	24.9673	7227	28.9406	408980.3255	424877.4303	25.6749	14681	16.0047	162482.7149	163440.0485	10.2003	10212	3.2258	20011.4230	20300.1689	1.2563	6293	42.9016	591487.7861	647985.0297	37.1323	15104	2.2212	5319.7736	5337.5089	0.3340	2403	3.1506	245.7438	245.7441	0.0154	78	12.0362	120.3623	120.3623	0.0076	10	12.9201	158598.8222	166178.7139	9.9565	12862	2.9742	791.0197	794.1189	0.0497	267	NA
EDU_18	5946.7707	0.0064	14.8268	311.3637	311.3637	0.0336	21.0000	7.6845	15.3691	15.3691	0.0017	2.0000	10.0236	10.0236	10.0236	0.0011	1.0000	16.5513	281.3725	281.3725	0.0304	17.0000	4.5985	4.5985	4.5985	0.0005	1.0000	5.8690	76.2965	76.2965	0.0082	13.0000	7.6845	15.3691	15.3691	0.0017	2.0000	NA	0.0000	0.0000	0.0000	0.0000	5.6329	56.3290	56.3290	0.0061	10.0000	4.5985	4.5985	4.5985	0.0005	1.0000	29.3834	235.0672	235.0672	0.0254	8.0000	NA	0.0000	0.0000	0.0000	0.0000	10.0236	10.0236	10.0236	0.0011	1.0000	32.1491	225.0435	225.0435	0.0243	7.0000	NA	0.0000	0.0000	0.0000	0.0000	Not_Glaciated	14681360.4900	15.8516	12944839.8800	13.9766	1529143.2020	1.6510	207377.4083	0.2239	0.6259	2560.8975	2563.0620	0.2765	4095	0.1494	366.9042	367.5576	0.0396	2461	0.2691	85.0490	85.0490	0.0092	316	1.6013	2108.9443	2110.4555	0.2277	1318	1.7555	2011.9725	2013.5114	0.2172	1147	0.3817	71.7948	72.1389	0.0078	189	0.1715	470.3958	470.6772	0.0508	2745	0.6601	2560.8973	2563.0618	0.2765	3883	0.0935	30.3285	30.4783	0.0033	326	0.1600	0.1600	0.1600	0.0000	1	1.2046	2057.7887	2058.6687	0.2222	1709	0.2248	450.9139	452.0486	0.0487	2011	NA	0.0000	0.0000	0.0000	0	NA
EDU_19	141893.6472	0.0309	58.9116	34522.1685	34522.1685	0.7524	586.0000	8.0433	1488.0145	1488.0145	0.0324	185.0000	36.7192	1689.0842	1689.0842	0.0368	46.0000	47.6007	14137.4081	14137.4081	0.3081	297.0000	296.6838	17207.6617	17207.6617	0.3750	58.0000	5.9748	2192.7374	2192.7374	0.0478	367.0000	5.7988	817.6263	817.6263	0.0178	141.0000	5.6543	163.9753	163.9753	0.0036	29.0000	6.0667	1092.0053	1092.0053	0.0238	180.0000	7.0077	119.1305	119.1305	0.0026	17.0000	147.6230	32329.4311	32329.4311	0.7046	219.0000	15.2361	670.3881	670.3881	0.0146	44.0000	89.7123	1525.1089	1525.1089	0.0332	17.0000	111.4992	13045.4028	13045.4028	0.2843	117.0000	416.7934	17088.5312	17088.5312	0.3724	41.0000	Partially_Glaciated	64898662.1100	14.1437	57388853.2900	12.5071	6723339.4930	1.4653	786352.8850	0.1714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
EDU_2	3416.9280	0.0041	27047.1329	9261.3761	8222328.4044	1.1072	304.0000	13.2378	2038.6143	2038.6143	0.2437	154.0000	29.8540	1343.4312	1343.4312	0.1606	45.0000	31.9834	1759.0881	1759.0881	0.2103	55.0000	164343.7454	4120.2425	8217187.2708	0.4926	50.0000	6.3949	901.6759	901.6759	0.1078	141.0000	6.0746	564.9386	564.9386	0.0675	93.0000	6.8984	124.1715	124.1715	0.0148	18.0000	6.5643	124.7220	124.7220	0.0149	19.0000	7.9858	87.8438	87.8438	0.0105	11.0000	50438.2008	8359.7002	8221426.7285	0.9994	163.0000	24.1586	1473.6757	1473.6757	0.1762	61.0000	45.1578	1219.2597	1219.2597	0.1458	27.0000	45.3991	1634.3661	1634.3661	0.1954	36.0000	210694.8571	4032.3987	8217099.4270	0.4821	39.0000	Glaciated	9781996.0200	11.6946	NA	NA	NA	NA	NA	NA	1.4003	130268.1527	133643.1058	15.5739	95437	0.8859	70111.4808	72655.7885	8.3820	82009	3.1954	18148.5270	18408.5855	2.1697	5761	5.5535	42008.1449	42578.7318	5.0222	7667	4.5148	86784.3551	89306.3422	10.3753	19781	3.5125	36196.9811	36888.3412	4.3274	10502	0.1142	7281.6466	7443.2525	0.8705	65152	2.2009	128897.0493	178816.5246	15.4100	81246	3.1813	5094.5018	5112.2819	0.6091	1607	3.1059	826.1296	835.4741	0.0988	269	5.0533	3528.5610	3608.0398	0.4218	714	0.4325	30927.7412	31407.6578	3.6975	72615	3.4550	3.4550	3.4550	0.0004	1	NA
EDU_20	15857.6796	0.0056	56.4271	14953.1693	14953.1693	0.5268	265.0000	8.7228	488.4762	488.4762	0.0172	56.0000	6.8705	206.1150	206.1150	0.0073	30.0000	38.8577	6294.9419	6294.9419	0.2218	162.0000	468.4492	7963.6362	7963.6362	0.2806	17.0000	5.8916	948.5489	948.5489	0.0334	161.0000	6.0367	265.6163	265.6163	0.0094	44.0000	5.3358	149.4031	149.4031	0.0053	28.0000	5.9971	503.7524	503.7524	0.0177	84.0000	5.9554	29.7770	29.7770	0.0010	5.0000	134.6598	14004.6205	14004.6205	0.4934	104.0000	18.5717	222.8599	222.8599	0.0079	12.0000	28.3559	56.7119	56.7119	0.0020	2.0000	74.2460	5791.1895	5791.1895	0.2040	78.0000	661.1549	7933.8592	7933.8592	0.2795	12.0000	Not_Glaciated	51422428.1100	18.1178	44870741.8700	15.8094	6029839.6170	2.1245	521846.6109	0.1839	1.3575	80272.3043	80353.8465	2.8283	59193	0.3645	10525.5992	10531.0030	0.3709	28894	0.6344	3890.8881	3893.2228	0.1371	6137	2.7286	65855.8170	65929.6207	2.3203	24162	3.2153	58955.8719	59009.6616	2.0772	18353	0.8671	3032.5084	3032.9422	0.1068	3498	0.4890	18207.7561	18235.0749	0.6415	37294	1.7234	80272.2839	80423.1578	2.8283	46665	0.2733	530.8189	530.8189	0.0187	1942	0.3066	5.8260	5.8260	0.0002	19	1.9971	67063.8868	67141.1864	2.3629	33620	0.5549	10612.0579	10616.3006	0.3739	19133	0.1242	1.9878	1.9878	0.0001	16	NA
