hu8_states	hu8	hu8_name	hu8_ha	hu8_pct_in_nwi	hu8_ha_in_nwi	hu8_lat	hu8_long	hu8_zoneid
IL	05120109	Vermilion	370842.675114976010000	100.000000000165130	370842.675076909950000	40.264481670109348	-87.871010152329191	HU8_293
IL	05120112	Embarras	630881.632918208020000	99.999999999999872	630881.632977404520000	39.322731976935316	-88.028825125885291	HU8_294
IL	05120114	Little Wabash	554781.578602539960000	100.000000000000040	554781.578571768010000	38.744139708120784	-88.362140770473559	HU8_295
IL	05120115	Skillet	275076.700182706990000	100.000000000000130	275076.700168417360000	38.382513108469155	-88.587074555337850	HU8_296
IL	05140204	Saline	304935.371701484020000	99.995649215412897	304922.104612609600000	37.783493758252909	-88.515256805664848	HU8_297
IN,KY	05140104	Blue-Sinking	491631.944918561030000	66.050575803976088	324725.730450124770000	38.169959377068807	-86.215288304751468	HU8_298
IN,IL,KY	05140201	Lower Ohio-Little Pigeon	361367.161624994010000	70.883966165662372	256151.376575067090000	37.997158609809944	-86.922736113778782	HU8_299
ME	01010003	Fish	230401.481868922010000	99.999999999999957	230401.481845027650000	47.014569582433801	-68.573690118714850	HU8_3
ME,NH,MA	01060003	Piscataqua-Salmon Falls	436124.992437828970000	99.999999235829648	436125.017604728700000	43.229596620742335	-70.849984337323065	HU8_30
IN,KY,IL	05140202	Highland-Pigeon	268660.983160806000000	53.437097187053340	143564.630657942760000	37.923201424652085	-87.650996183649980	HU8_300
IL	07130002	Vermilion	345285.710940612010000	99.999999999999929	345285.710903994040000	40.906760822087463	-88.625568284607255	HU8_301
IL	07130004	Mackinaw	297615.592432654000000	99.999999999999559	297615.592514519810000	40.610022252602697	-89.091836139105041	HU8_302
IL	07130006	Upper Sangamon	373217.987909589020000	99.999999999999872	373217.987845295400000	40.025649350414128	-88.796620320594997	HU8_303
IL	07140106	Big Muddy	617852.234590418990000	99.999999999999929	617852.234583332790000	38.002271923946537	-89.139992875611227	HU8_304
IL	07140201	Upper Kaskaskia	406265.601080256980000	100.000000000000130	406265.601093477510000	39.602548066226262	-88.648007444986035	HU8_305
IL	07140202	Middle Kaskaskia	444987.467765297970000	100.000000000000130	444987.467742249190000	38.811184428031368	-89.114409577486882	HU8_306
IL,IN	05120113	Lower Wabash	339661.964025584980000	100.000000000008140	339661.963963731080000	38.291795140111901	-87.842048538985111	HU8_307
IL,IN	07120002	Iroquois	553440.951657522000000	100.000000000010970	553440.951200547160000	40.798794903412514	-87.604831687417686	HU8_308
IN	05120102	Salamonie	145070.242532359000000	100.000000000000000	145070.242669507100000	40.563723188836356	-85.295608130892532	HU8_309
MA	01070004	Nashua	137763.951727689010000	100.000000000006480	137763.951735593990000	42.567792708575681	-71.741695214669093	HU8_31
IN	05120105	Middle Wabash-Deer	173277.338275229990000	99.999999999999417	173277.338121570680000	40.629469450435622	-86.435785312224994	HU8_310
IN	05120107	Wildcat	208439.445224052000000	100.000000000000280	208439.446925081080000	40.389952949627208	-86.328111198928966	HU8_311
IN	05120110	Sugar	210123.521189138000000	100.000000000000440	210123.520284308410000	40.071171877472459	-86.758535969350405	HU8_312
IN	05120202	Lower White	433385.570420717010000	99.999999999999829	433385.571211736470000	38.937407324834723	-87.001986100660886	HU8_313
IN	05120203	Eel	312858.201023706990000	99.999999999999986	312858.200836209990000	39.530570329766391	-86.867703290775054	HU8_314
IN	05120204	Driftwood	301863.266618172990000	99.999999999999844	301863.263581076400000	39.669832017414770	-85.776084698787386	HU8_315
IN	05120208	Lower East Fork White	525417.319086006030000	100.000000000000130	525417.318987657780000	38.817779957808462	-86.530065124809624	HU8_316
IN	05120209	Patoka	223174.891237117990000	99.999999999999829	223174.890276402700000	38.370969651293336	-86.992037830848545	HU8_317
IL,IN	05120111	Middle Wabash-Busseron	525293.443559632050000	100.000000000110010	525293.443489185650000	39.327124266019212	-87.522961781281253	HU8_318
IL,IN	05120108	Middle Wabash-Little Vermilion	589151.270141219950000	99.999999999794625	589151.269583330960000	40.128395199212889	-87.207201910641075	HU8_319
MA	01070005	Concord	103670.241759501990000	99.999999999999730	103670.241754397630000	42.395665243102279	-71.478876959168318	HU8_32
AR,TN,KY	08010100	Lower Mississippi-Memphis	284215.896723805000000	14.686335883297657	41740.901166266427000	36.007401094125299	-89.669251407486769	HU8_320
IL,KY	05140206	Lower Ohio	239312.756815022000000	65.212398060380465	156061.587472373100000	37.237006947264838	-88.874090063512725	HU8_321
IL	07140108	Cache	94631.762772663307000	99.999999999999872	94631.762769214241000	37.280512233149373	-89.195797355152337	HU8_322
IL,KY	05140203	Lower Ohio-Bay	270682.897708412030000	57.343922632260082	155220.191493247400000	37.441286174574955	-88.375378159299359	HU8_323
IL	07140105	Upper Mississippi-Cape Girardeau	447294.319950326000000	99.998506737800369	447287.640686186960000	37.645664607269602	-89.702081074429458	HU8_324
MN	09020103	Otter Tail	494360.643509435000000	99.999999999999844	494360.650523110870000	46.573523954423386	-95.817622215506560	HU8_325
MN	09020108	Eastern Wild Rice	423519.636991487990000	99.999999999999872	423519.636799980190000	47.242646062146427	-96.020488523122751	HU8_326
MN	09020302	Red Lakes	502678.654028989030000	99.999999999999972	502678.623752627580000	47.997993453412235	-94.754989424899065	HU8_327
MN	09020305	Clearwater	351788.463816718020000	100.000000000000070	351788.461062298160000	47.742029244781456	-95.677377385574246	HU8_328
MN	09030006	Big Fork	532587.714597597950000	100.000000000000090	532587.712456675480000	47.910189220812022	-93.837349379903245	HU8_329
MA	01080202	Miller	100791.303129561000000	100.000000000045320	100791.303093757290000	42.647934823174268	-72.163948797162817	HU8_33
MN,WI	07040001	Rush-Vermillion	288037.607949737980000	99.999999999906336	288037.608237480740000	44.644967574642465	-92.621606179969433	HU8_330
MN	07010101	Mississippi Headwaters	497536.191771276000000	99.999999999999773	497536.188188020610000	47.423739714951168	-94.502278962654302	HU8_331
MN	07010102	Leech Lake	347387.066712203030000	99.999999999999886	347387.066273842760000	47.145283387860204	-94.399218160923922	HU8_332
MN	07010104	Elk-Nokasippi	435834.603481720030000	100.000000000000030	435834.600769637790000	46.331935253347943	-94.006874839278893	HU8_333
MN	07010105	Pine	202820.493728210010000	100.000000000000640	202820.493569986110000	46.752739175124930	-94.198496659938840	HU8_334
MN	07010106	Crow Wing	513678.017558061980000	100.000000000000070	513678.019623084170000	46.720958157881952	-94.861752644005364	HU8_335
MN	07010107	Redeye	231527.064044431000000	99.999999999999829	231527.062959172300000	46.447352187213426	-95.218772549234558	HU8_336
MN	07010108	Long Prairie	228718.448586042010000	99.999999999999915	228718.447840663050000	46.079006617375484	-95.045068959109642	HU8_337
MN	07010201	Platte-Spunk	265670.717428688020000	99.999999999999915	265670.717550692560000	45.850786299741202	-94.237871933627815	HU8_338
MN	07010202	Sauk	269904.420329789980000	100.000000000000470	269904.421334881630000	45.657669517477906	-94.816798506607498	HU8_339
MA	01080204	Chicopee	187187.204667952000000	100.000000000000040	187187.204661823290000	42.323154409757663	-72.212366004514010	HU8_34
MN	07010203	Clearwater-Elk	290502.570851428030000	99.999999999999872	290502.569490217890000	45.462139518649245	-93.954596341374028	HU8_340
MN	07010204	Crow	382541.099643628990000	99.999999999999631	382541.099439539600000	45.233429691462881	-94.464361710231572	HU8_341
MN	07010205	South Fork Crow	331225.826613930000000	100.000000000000200	331225.826610046900000	44.893939193439152	-94.440099384015866	HU8_342
MN	07010206	Twin Cities	260952.280472042010000	100.000000000000310	260952.280320288030000	45.039869666557948	-93.250181682806854	HU8_343
MN	07010207	Rum	410575.794928890010000	100.000000000000110	410575.794771126470000	45.820673249568223	-93.548749511074675	HU8_344
MN	07020004	Hawk-Yellow Medicine	539268.789608175050000	99.991880978495246	539225.006545551120000	44.758440842977592	-95.566663626672039	HU8_345
MN	07020005	Chippewa	538198.759688353050000	99.999999999999858	538198.759666108180000	45.467297093519392	-95.541235281746140	HU8_346
MN	07020007	Middle Minnesota	348937.819369640030000	100.000000000000040	348937.819713068780000	44.346277133978056	-94.525355721354288	HU8_347
MN	07020012	Lower Minnesota	475560.289969766980000	99.999999999999929	475560.289713512990000	44.617597138838420	-93.863126197120593	HU8_348
MN	07030004	Snake	260638.144198742000000	100.000000000000070	260638.144663194080000	45.999072555606880	-93.252804207359290	HU8_349
MA	01090001	Charles	262376.200945049990000	99.999999999999616	262376.201473316990000	42.398919105318221	-71.091380485786587	HU8_35
MN,WI	07030005	Lower St. Croix	677676.432095543950000	100.000000000038610	677676.431724901540000	45.360125061062789	-92.655285427147234	HU8_350
IA,MN	07020009	Blue Earth	405637.052440582020000	100.000000000013700	405637.051976704970000	43.632060930126393	-94.217720891829899	HU8_351
IA,MN	07080201	Upper Cedar	436297.446521228990000	100.000000000039480	436297.446127067200000	43.385595717635802	-92.822167039609724	HU8_352
IA	07080202	Shell Rock	279778.645257851980000	99.999999999973141	279778.645355371120000	43.195464188336551	-93.039728654746767	HU8_353
IA,MN	10170204	Rock	434870.601025882000000	99.999999999978684	434870.601025476180000	43.555148217099223	-96.054797600595521	HU8_354
IA,MN,SD	10170203	Lower Big Sioux	885453.424183749010000	32.366094114517260	286586.688707044410000	43.548195033826993	-96.630705524208025	HU8_355
IA	07080203	Winnebago	178295.041908115000000	99.999999999949395	178295.041906984870000	43.293395896226308	-93.443126508863045	HU8_356
IA	07100003	East Fork Des Moines	338348.353126773030000	99.999999999982109	338348.353047940710000	43.228249045684265	-94.315831283499605	HU8_357
MN	07040002	Cannon	380922.703427153000000	100.000000000000070	380922.703614407920000	44.289832887448490	-93.204952747695089	HU8_358
MN	07100001	Des Moines Headwaters	323104.585858014990000	99.999999999999872	323104.586187253180000	43.892914191666001	-95.542579740948995	HU8_359
MA,NH	01080201	Middle Connecticut	263693.861013764980000	100.000000000241710	263693.860983882040000	42.638902060558912	-72.447717090971693	HU8_36
MN	09020102	Mustinka	222750.524281602000000	99.999999999999886	222750.516013211540000	45.776127447221157	-96.246689075299741	HU8_360
MN,SD,ND	07020001	Upper Minnesota	551523.234254266950000	36.745285087271533	202658.784321344950000	45.354952536016349	-96.669787889956950	HU8_361
MN	07020002	Pomme De Terre	226609.977902620010000	100.000000000000470	226609.977705609370000	45.759734442573389	-95.926695735067554	HU8_362
MN	07020006	Redwood	181031.576972907990000	100.000000000000090	181031.576633415390000	44.406793989783701	-95.791437226683030	HU8_363
MN	07020008	Cottonwood	340239.911470377990000	99.999999999999957	340239.910888346440000	44.243460390250632	-95.290066271439841	HU8_364
MN	07020010	Watonwan	226284.986243660010000	100.000000000000070	226284.986652755120000	43.973444248293511	-94.662618231001559	HU8_365
MN	07020011	Le Sueur	287980.093040283010000	99.999999999999787	287980.092963206700000	43.929865848627749	-93.763095073339571	HU8_366
MN	07020003	Lac Qui Parle	284021.510146570970000	69.330605536685241	196913.832801463260000	44.819041900239455	-96.312339108259266	HU8_367
MN,SD,ND	09020101	Bois De Sioux	287504.267480098000000	49.935786425740361	143567.517378114080000	45.945070396825713	-96.599162342835569	HU8_368
WI	07050005	Lower Chippewa	533484.596572121020000	100.000000000000030	533484.596563336320000	44.913061773902449	-91.495274169424661	HU8_369
MA	01090003	Blackstone	122867.390074338010000	99.999999999946908	122867.390056468970000	42.094781600892318	-71.658687096324442	HU8_37
WI	07050007	Red Cedar	489740.106170088980000	100.000000000000000	489740.106205449560000	45.313104601726110	-91.823264352099159	HU8_370
IA,MN,WI	07060001	Coon-Yellow	368849.496628147030000	100.000000000023580	368849.496744587610000	43.402445158482898	-91.218302049588445	HU8_371
IA	07060002	Upper Iowa	258868.171025708990000	100.000000000092950	258868.170374599370000	43.420017713360451	-91.900464338304332	HU8_372
MN	07040004	Zumbro	368289.925898797980000	99.999999999999972	368289.925688686610000	44.154571616910516	-92.621729362706162	HU8_373
MN,IA	07040008	Root	431016.306594931000000	99.999999999997442	431016.306621058550000	43.746700351346192	-92.044053528599520	HU8_374
MN,WI	07040003	Buffalo-Whitewater	360626.715171366000000	100.000000000085890	360626.715868036260000	44.265961927278887	-91.772193702528199	HU8_375
MN,WI	07040006	La Crosse-Pine	180019.698902679000000	99.999999999852207	180019.699171930320000	43.909563992413140	-91.011853441220126	HU8_376
WI	07040005	Trempealeau	188890.195986290990000	100.000000000000170	188890.196008728500000	44.324289814727869	-91.308159674238809	HU8_377
WI	07040007	Black	589447.684303584970000	100.000000000000000	589447.684188336720000	44.518358962532666	-90.670364254538171	HU8_378
WI	07050004	Jump	221302.848586543990000	100.000000000000030	221302.848629660500000	45.446732026621582	-90.570946982559732	HU8_379
NH	01070003	Contoocook	198009.260547159010000	99.999999999999901	198009.260566370650000	43.165941111016778	-71.914096392242911	HU8_38
WI	07050006	Eau Claire	228902.355663138990000	100.000000000000000	228902.355732546650000	44.799630498779607	-90.995612233294494	HU8_380
WI	07070006	Kickapoo	198835.481515241000000	100.000000000000170	198835.481496881690000	43.531190935519305	-90.720337603539562	HU8_381
WI	07050003	South Fork Flambeau	191507.428067069010000	99.999999999999716	191507.428307722530000	45.792117461731920	-90.344896902944114	HU8_382
IA,WI	07060003	Grant-Little Maquoketa	289831.620124223000000	100.000000000092370	289831.620080790830000	42.771462712679785	-90.798886886042013	HU8_383
IA	07060004	Turkey	438723.729577152990000	100.000000000000130	438723.729414712400000	42.982038492396818	-91.756780664545843	HU8_384
IA	07060006	Maquoketa	484403.081449013030000	99.999999999999957	484403.081421222010000	42.303950680700936	-91.034749157850172	HU8_385
IA	07080102	Upper Wapsipinicon	406052.598799320000000	99.999999999971990	406052.598856477770000	42.727654518545080	-92.035637112988582	HU8_386
IA	07080103	Lower Wapsipinicon	254182.677905624000000	99.999999999999815	254182.677991106320000	41.849135007683252	-90.799177598427605	HU8_387
IA,IL	07060005	Apple-Plum	384978.159594061030000	99.999999999893248	384978.159697186260000	42.321664582420347	-90.269773510755286	HU8_388
IL	07090005	Lower Rock	561676.321626133050000	99.999999999970655	561676.321464897250000	41.915580698901209	-89.602422045910927	HU8_389
NH	01080104	Upper Connecticut-Mascoma	133936.115824220990000	99.999999999899586	133936.115816235600000	43.916773401338205	-72.229216411516660	HU8_39
IA,IL	07080101	Copperas-Duck	256851.210682931010000	99.999999999858460	256851.210663824750000	41.564712182189794	-90.604697810723621	HU8_390
IL,WI	07090003	Pecatonica	486956.558517122000000	100.000000000070780	486956.558579084000000	42.592671723079263	-89.811111070955036	HU8_391
IL,WI	07090004	Sugar	196981.116546276990000	99.999999999901831	196981.116591422410000	42.748133294371939	-89.486058320478094	HU8_392
WI	07070004	Baraboo	169737.196736323010000	99.999999999999588	169737.196381910730000	43.575131464075973	-90.073657835381283	HU8_393
IA	07080105	South Skunk	477474.801036069980000	100.000000000000090	477474.801076738280000	41.857265010217297	-93.273131070531448	HU8_394
IA	07080106	North Skunk	225960.746939825010000	99.999999999999886	225960.746774692790000	41.565614413346282	-92.615061613887448	HU8_395
IA	07080107	Skunk	423111.642665022980000	99.999999999999915	423111.641994070840000	41.068242230820694	-91.805556884160950	HU8_396
IA	07080204	West Fork Cedar	223029.573158548010000	99.999999999999858	223029.572992130390000	42.811733218932943	-93.132052006072186	HU8_397
IA	07080205	Middle Cedar	625959.046426418000000	100.000000000000030	625959.046417855310000	42.303194449139042	-92.345746124377740	HU8_398
IA	07080206	Lower Cedar	284596.683185021980000	100.000000000000310	284596.683174368110000	41.738457923363711	-91.256829125206266	HU8_399
ME,CN	01010004	Aroostook	622128.891441531010000	99.999931234809523	622128.463486433030000	46.620325013441565	-68.418358032305761	HU8_4
NH	01080106	Black-Ottauquechee	342287.813884512000000	99.999999999930751	342287.813861298900000	43.473603256835901	-72.391916728973570	HU8_40
IA	07080207	Upper Iowa	377097.050079039010000	99.999999999999901	377097.050127138090000	42.589694596790089	-93.404673785217469	HU8_400
IA	07080208	Middle Iowa	429236.211139044030000	100.000000000000030	429236.211125098340000	41.923816304439143	-92.427686951596542	HU8_401
IA	07080209	Lower Iowa	436612.777246635000000	99.999999999999972	436612.777653171160000	41.489649849901951	-91.769834235559145	HU8_402
IA	07100004	Middle Des Moines	446889.326206250000000	100.000000000000200	446889.326023654840000	42.278438606779488	-94.145016795898783	HU8_403
IA	07100005	Boone	235285.539289156990000	100.000000000000000	235285.539279539200000	42.760018081233248	-93.874706614125643	HU8_404
IA	07100008	Lake Red Rock	632628.053415581000000	100.000000000000160	632628.053331764070000	41.337329937038973	-93.698216600895151	HU8_405
IA	07100009	Lower Des Moines	554696.617847956950000	100.000000000027510	554696.617880465930000	40.950290076991259	-92.478066461078129	HU8_406
IL	07090007	Green	292364.196472070990000	99.999999999999886	292364.196721035410000	41.529483769224079	-89.731793346641027	HU8_407
IL	07130005	Spoon	483121.985490731020000	100.000000000000130	483121.985202050190000	40.831283069762641	-90.145400529468333	HU8_408
IL	07130010	La Moine	349464.318346938990000	100.000000000000230	349464.317985730300000	40.350689997627413	-90.812836567701552	HU8_409
CT	01080207	Farmington	157144.980494722990000	100.000000000110970	157144.980504830950000	41.944704973472248	-72.964364954840917	HU8_41
IA,IL	07080104	Flint-Henderson	625737.887437307970000	100.000000000012720	625737.887935238660000	40.936218381810541	-90.862613393930928	HU8_410
IA,MO,IL	07110001	Bear-Wyaconda	447099.575444355020000	99.999999999984695	447099.575350876610000	40.351987653648862	-91.704465087969282	HU8_411
IL	07090006	Kishwaukee	325009.167524601970000	100.000000000032660	325009.167538299400000	42.156152597950012	-88.731880956729356	HU8_412
IL	07120007	Lower Fox	285707.199207231980000	100.000000000000170	285707.199157954660000	41.693577290541185	-88.616096767208319	HU8_413
IL	07130001	Lower Illinois-Senachwine Lake	507592.482005749010000	100.000000000000000	507592.482037534880000	41.201437075178681	-89.293023280817948	HU8_414
IA,MO	10280102	Thompson	570091.727047487050000	99.999999999981156	570091.726996604700000	40.574147613925135	-93.797281768162563	HU8_415
IA	07100002	Upper Des Moines	278665.794723690020000	100.000000000015460	278665.794833007090000	43.124632730041007	-94.661670395048390	HU8_416
IA	07100006	North Raccoon	639953.582693828970000	100.000000000000040	639953.582514812820000	42.286992105001950	-94.602943612273208	HU8_417
IA	07100007	South Raccoon	294448.150680120980000	99.999999999999901	294448.150737129380000	41.799936059693849	-94.536447298872432	HU8_418
IA	10230003	Little Sioux	733457.768897544940000	100.000000000021250	733457.768932584210000	43.036221589930804	-95.430571890587515	HU8_419
CT	01100002	Shetucket	136297.992693109000000	100.000000000467650	136297.992692163740000	41.817234700622016	-72.208649119622649	HU8_42
IA	10230005	Maple	191639.474933952010000	100.000000000000030	191639.474951584120000	42.422248306809216	-95.519655403989745	HU8_420
IA	10230007	Boyer	308195.729841080030000	99.999999999999915	308195.729486493570000	41.977930723918973	-95.481555657651441	HU8_421
IA	10240002	West Nishnabotna	427745.686878698990000	99.999999999999929	427745.686840725540000	41.376677164760231	-95.351088688713318	HU8_422
IA	10240003	East Nishnabotna	297518.749724595980000	99.999999999999872	297518.749736058530000	41.347439655426143	-95.049980738533847	HU8_423
IA	10240009	West Nodaway	205910.275180016000000	99.999999999999716	205910.275135718170000	41.154384074461177	-94.818805888382215	HU8_424
IA,MO	10280201	Upper Chariton	350226.796854530000000	100.000000000015360	350226.796878599040000	40.682967273512183	-93.026004458238376	HU8_425
IL	07130011	Lower Illinois	588671.028999823030000	99.999999999999858	588671.028970532580000	39.631908428823067	-90.487313540557849	HU8_426
IL	07130012	Macoupin	252421.037335352010000	100.000000000000090	252421.037258979140000	39.278835139895712	-90.053179528798452	HU8_427
IL,MO	07110004	The Sny	514674.589452360000000	99.999999999996561	514674.589404716850000	39.570756414178362	-91.176683277494135	HU8_428
IL	07110009	Peruque-Piasa	173250.620015705990000	100.000000000090640	173250.620007892690000	38.895127046812320	-90.434179376119928	HU8_429
CT	01100003	Thames	95550.228487281507000	100.000000000288480	95550.228522057063000	41.457797809534327	-72.119609703204915	HU8_43
IL	07140101	Cahokia-Joachim	426271.838907597000000	100.000000000046820	426271.838934809900000	38.443976268230386	-90.201109331545425	HU8_430
MO	07110003	South Fabius	160527.670985834990000	99.999999999999645	160527.670988134630000	40.068407038002874	-92.020492748527118	HU8_431
MO	07110005	North Fork Salt	231454.478842454000000	100.000000000000000	231454.478845084380000	39.863650501843566	-92.223141989187297	HU8_432
MO	07110006	South Fork Salt	314360.024615337020000	99.999999999999872	314360.024651720830000	39.401773198656343	-92.123560450816356	HU8_433
MO	07110007	Salt	205651.743570654010000	100.000000000000030	205651.743569963930000	39.475556894055458	-91.501345891925936	HU8_434
MO	07110008	Cuivre	326813.744769343000000	99.999999999999872	326813.744803752230000	39.065697566237134	-91.220889751444076	HU8_435
MO	10280202	Lower Chariton	264084.795941028980000	100.000000000000000	264084.795923493050000	39.875075660704525	-92.804161185511290	HU8_436
MO	10280203	Little Chariton	180959.518825648000000	100.000000000000030	180959.518825565350000	39.574914417934515	-92.618931786551030	HU8_437
MO	10300102	Lower Missouri-Moreau	880813.156874891020000	100.000000000000040	880813.156826082970000	38.827192834421339	-92.370378817112694	HU8_438
MO	10300200	Lower Missouri	411953.668827457990000	100.000000000000040	411953.668738850100000	38.709529377863618	-91.143637992677782	HU8_439
CT	01100004	Quinnipiac	132699.120016814010000	100.000000000000130	132699.120027681230000	41.395520229438496	-72.795222911743011	HU8_44
IA,MO	07110002	North Fabius	237195.876531863990000	99.999999999995907	237195.876527195800000	40.358134716910513	-92.165621684980721	HU8_440
IL	07120005	Upper Illinois	260649.089730151990000	99.999999999999773	260649.089770991040000	41.256081876077808	-88.428392995615198	HU8_441
IL	07130003	Lower Illinois-Lake Chautauqua	420279.300834206980000	99.999999999999787	420279.313512943280000	40.426989482610914	-90.003782450536093	HU8_442
IL	07130007	South Fork Sangamon	302959.649708250010000	100.000000000000360	302959.649455177830000	39.559963555296072	-89.429363971352004	HU8_443
IL	07130008	Lower Sangamon	231110.922047953990000	100.000000000000440	231110.909969849160000	39.967233305333828	-89.874075553386518	HU8_444
IL	07130009	Salt	483636.228968755980000	100.000000000000090	483636.228772538310000	40.222286592898151	-89.164467926798807	HU8_445
IL	07140203	Shoal	237375.942875042000000	100.000000000000070	237375.942842753600000	39.006914510814219	-89.484068236485115	HU8_446
AR,MO	08020203	Lower St. Francis	926984.999219518970000	15.487086435613959	143562.967990947710000	35.706997409226950	-90.359377649204532	HU8_447
AR,MO	08020204	Little River Ditches	674775.131642978990000	81.361551028022063	549007.513159146300000	36.443250789105306	-89.900299440046012	HU8_448
AR,MO	11010007	Upper Black	498462.768241221030000	90.518360918233725	451200.327579136300000	37.061667140123419	-90.737663828184523	HU8_449
CT	01080205	Lower Connecticut	280927.900009194970000	99.999999999974833	280927.900279635100000	41.705005179991183	-72.538004643651504	HU8_45
IL	07140204	Lower Kaskaskia	416070.129014890990000	99.999999999999972	416070.128947372080000	38.456610453288512	-89.808393872883173	HU8_450
MO	07140102	Meramec	556838.176505696030000	99.999999999999943	556838.176484760250000	37.981708628055024	-91.175879590594093	HU8_451
MO	07140103	Bourbeuse	218512.128142097990000	100.000000000000110	218512.128130050000000	38.236960671464217	-91.394574265499259	HU8_452
MO	07140104	Big	251280.070563260990000	99.999999999999929	251280.070565620700000	37.996754847329171	-90.691904000440559	HU8_453
MO	07140107	Whitewater	308816.293894765030000	100.000000000000070	308816.293920968780000	37.356300338408182	-90.005600967912414	HU8_454
MO	08020201	New Madrid-St. Johns	178280.716856367010000	99.999999999999687	178280.716660724600000	36.838959826310607	-89.397214482157253	HU8_455
MO	08020202	Upper St. Francis	336187.662544308990000	100.000000000000000	336187.662531761740000	37.407966018958334	-90.483514928513543	HU8_456
MO	10290203	Lower Gasconade	267580.069076346990000	100.000000000000040	267580.069090612990000	38.166353128568474	-91.784218203356758	HU8_457
AR,MO	11010008	Current	678258.330020915020000	95.969837582314511	650923.417692363610000	37.035154094115583	-91.243318599422778	HU8_458
MN	09020106	Buffalo	292806.507606154020000	100.000000000000040	292806.510045973350000	46.817844760701348	-96.300756326958350	HU8_459
CT,MA	01080206	Westfield	134355.703378103000000	99.999999999825619	134355.703352162270000	42.294519605460380	-72.905023488038495	HU8_46
MN	09020303	Red Lake	346813.546516109030000	99.999998323179071	346813.534459380030000	47.933152189120165	-96.146019674860227	HU8_460
MN	09020304	Thief	271497.974234125980000	100.000000000000310	271497.975307219250000	48.325236287874382	-95.716676139731391	HU8_461
MN	09020306	Grand Marais-Red	164416.924003508990000	93.132137515568843	153124.999477483070000	48.071857099331631	-96.832907462147404	HU8_462
MN	09020309	Snake	201585.242742659000000	99.999999999999901	201585.239970999280000	48.298644535156505	-96.601510670370175	HU8_463
MN,CN	09020312	Two Rivers	284140.595953479000000	100.000000000000070	284140.584699860310000	48.763874422837233	-96.447616971717807	HU8_464
MN	09030007	Rapid	244464.629110553010000	99.999999999999559	244464.654066757070000	48.443719988515639	-94.698348302644106	HU8_465
CN,MN	09020314	Roseau	278121.711029157970000	99.990726599741862	278095.703770116670000	48.791028643113073	-95.757921553140648	HU8_466
CN,MN	09030008	Lower Rainy	213695.640210007990000	99.998055662043512	213691.481512410130000	48.546103920137298	-94.293851503411645	HU8_467
CN,MN	09030009	Lake of the Woods	296876.749572382020000	99.977302622679630	296809.028568719280000	48.946212373031969	-95.048818781758499	HU8_468
MN	09020104	Upper Red	169554.649765567010000	76.194344486359441	129191.053223886850000	46.604337670754603	-96.633526287456547	HU8_469
CT	01100001	Quinebaug	191320.593437439990000	99.999999999624947	191320.593424853340000	41.890597584373552	-71.936036101264691	HU8_47
MN,ND	09020301	Sandhill-Wilson	304956.294020182980000	52.455599533965099	159966.657160633880000	47.630072611407243	-96.726368022244685	HU8_470
CN,ND,MN	09020311	Middle Red	326437.204608839010000	69.540153863247539	227004.887178356730000	48.650244673527865	-96.965781143534940	HU8_471
MN,ND	09020107	Elm-Marsh	283825.213675727020000	32.978451353778240	93601.138110770931000	47.282545473422402	-96.967016317897517	HU8_472
CN,MN	09030003	Rainy Lake	120114.799887286990000	99.987822268531474	120099.743987378070000	48.474095314347686	-93.153615994080582	HU8_473
IA,NE	10230001	Blackbird-Soldier	416670.873152958990000	50.380906059836150	209922.559511538970000	42.067301638049521	-96.147402099465396	HU8_474
IA	10230002	Floyd	237227.798244654000000	99.999999999999844	237227.798168557200000	42.960414688594895	-96.032250449709693	HU8_475
IA,NE	10230006	Big Papillion-Mosquito	288480.478121679970000	51.903970213464433	149732.821411438660000	41.394275439402939	-95.896185518215887	HU8_476
IA	10230004	Monona-Harrison Ditch	250251.168868197010000	99.999999999999659	250251.172145574820000	42.441694551314164	-96.048856435531974	HU8_477
IA,NE	10240001	Keg-Weeping Water	217036.035344250010000	51.302558466863516	111345.038960661990000	40.940182091751673	-95.850336418553297	HU8_478
IA,MO	10240004	Nishnabotna	45332.713846685503000	96.054508300338981	43544.115449729201000	40.605354875116987	-95.624976357995592	HU8_479
CT,MA	01100005	Housatonic	505035.569065832010000	100.000000000036620	505035.569046540710000	41.835151101996928	-73.298204020483865	HU8_48
IA,MO	10240013	One Hundred and Two	201146.826275409000000	99.999999999966889	201146.826276381210000	40.509773155635003	-94.770154800209951	HU8_480
KS,MO	10300101	Lower Missouri-Crooked	699076.239991460000000	94.125266778450538	658007.375817393070000	39.216369567540823	-94.007589465453890	HU8_481
IA,MO,KS	10240005	Tarkio-Wolf	440532.205667620990000	69.566361832368628	306462.228135480020000	40.283886595549959	-95.328097928953568	HU8_482
IA,MO	10240010	Nodaway	258817.308174948990000	100.000000000060400	258817.308171905960000	40.552661059900863	-94.915882866823338	HU8_483
IA,MO	10240012	Platte	431051.429882248980000	100.000000000006420	431051.429857301700000	40.030364264103021	-94.578017967162069	HU8_484
IA,MO	10280101	Upper Grand	861417.434721497000000	100.000000000008970	861417.434717169960000	40.149426877057067	-94.145399268098856	HU8_485
KS,MO	10240011	Independence-Sugar	269962.496727315010000	50.371645824908263	135984.552706950370000	39.538002762582309	-94.949434895883883	HU8_486
