hu4_zoneid	hu4_canalditchdensity_sum_lengthm	hu4_canalditchdensity_density_mperha	hu4_lakes_avgsize_ha	hu4_lakes_overlapping_area_ha	hu4_lakes_contributing_area_ha	hu4_lakes_overlapping_area_pct	hu4_lakes_count	hu4_lakes_isolated_avgsize_ha	hu4_lakes_isolated_overlapping_area_ha	hu4_lakes_isolated_contributing_area_ha	hu4_lakes_isolated_overlapping_area_pct	hu4_lakes_isolated_count	hu4_lakes_headwater_avgsize_ha	hu4_lakes_headwater_overlapping_area_ha	hu4_lakes_headwater_contributing_area_ha	hu4_lakes_headwater_overlapping_area_pct	hu4_lakes_headwater_count	hu4_lakes_drstream_avgsize_ha	hu4_lakes_drstream_overlapping_area_ha	hu4_lakes_drstream_contributing_area_ha	hu4_lakes_drstream_overlapping_area_pct	hu4_lakes_drstream_count	hu4_lakes_drlakestream_avgsize_ha	hu4_lakes_drlakestream_overlapping_area_ha	hu4_lakes_drlakestream_contributing_area_ha	hu4_lakes_drlakestream_overlapping_area_pct	hu4_lakes_drlakestream_count	hu4_lakes_lakes4to10ha_avgsize_ha	hu4_lakes_lakes4to10ha_overlapping_area_ha	hu4_lakes_lakes4to10ha_contributing_area_ha	hu4_lakes_lakes4to10ha_overlapping_area_pct	hu4_lakes_lakes4to10ha_count	hu4_lakes_lakes4to10ha_isolated_avgsize_ha	hu4_lakes_lakes4to10ha_isolated_overlapping_area_ha	hu4_lakes_lakes4to10ha_isolated_contributing_area_ha	hu4_lakes_lakes4to10ha_isolated_overlapping_area_pct	hu4_lakes_lakes4to10ha_isolated_count	hu4_lakes_lakes4to10ha_headwater_avgsize_ha	hu4_lakes_lakes4to10ha_headwater_overlapping_area_ha	hu4_lakes_lakes4to10ha_headwater_contributing_area_ha	hu4_lakes_lakes4to10ha_headwater_overlapping_area_pct	hu4_lakes_lakes4to10ha_headwater_count	hu4_lakes_lakes4to10ha_drstream_avgsize_ha	hu4_lakes_lakes4to10ha_drstream_overlapping_area_ha	hu4_lakes_lakes4to10ha_drstream_contributing_area_ha	hu4_lakes_lakes4to10ha_drstream_overlapping_area_pct	hu4_lakes_lakes4to10ha_drstream_count	hu4_lakes_lakes4to10ha_drlakestream_avgsize_ha	hu4_lakes_lakes4to10ha_drlakestream_overlapping_area_ha	hu4_lakes_lakes4to10ha_drlakestream_contributing_area_ha	hu4_lakes_lakes4to10ha_drlakestream_overlapping_area_pct	hu4_lakes_lakes4to10ha_drlakestream_count	hu4_lakes_lakes10ha_avgsize_ha	hu4_lakes_lakes10ha_overlapping_area_ha	hu4_lakes_lakes10ha_contributing_area_ha	hu4_lakes_lakes10ha_overlapping_area_pct	hu4_lakes_lakes10ha_count	hu4_lakes_lakes10ha_isolated_avgsize_ha	hu4_lakes_lakes10ha_isolated_overlapping_area_ha	hu4_lakes_lakes10ha_isolated_contributing_area_ha	hu4_lakes_lakes10ha_isolated_overlapping_area_pct	hu4_lakes_lakes10ha_isolated_count	hu4_lakes_lakes10ha_headwater_avgsize_ha	hu4_lakes_lakes10ha_headwater_overlapping_area_ha	hu4_lakes_lakes10ha_headwater_contributing_area_ha	hu4_lakes_lakes10ha_headwater_overlapping_area_pct	hu4_lakes_lakes10ha_headwater_count	hu4_lakes_lakes10ha_drstream_avgsize_ha	hu4_lakes_lakes10ha_drstream_overlapping_area_ha	hu4_lakes_lakes10ha_drstream_contributing_area_ha	hu4_lakes_lakes10ha_drstream_overlapping_area_pct	hu4_lakes_lakes10ha_drstream_count	hu4_lakes_lakes10ha_drlakestream_avgsize_ha	hu4_lakes_lakes10ha_drlakestream_overlapping_area_ha	hu4_lakes_lakes10ha_drlakestream_contributing_area_ha	hu4_lakes_lakes10ha_drlakestream_overlapping_area_pct	hu4_lakes_lakes10ha_drlakestream_count	hu4_latewisconsinglaciation_glaciation	hu4_streamdensity_streams_sum_lengthm	hu4_streamdensity_streams_density_mperha	hu4_streamdensity_headwaters_sum_lengthm	hu4_streamdensity_headwaters_density_mperha	hu4_streamdensity_midreaches_sum_lengthm	hu4_streamdensity_midreaches_density_mperha	hu4_streamdensity_rivers_sum_lengthm	hu4_streamdensity_rivers_density_mperha	hu4_wl_allwetlandsundissolved_avgsize_ha	hu4_wl_allwetlandsundissolved_overlapping_area_ha	hu4_wl_allwetlandsundissolved_contributing_area_ha	hu4_wl_allwetlandsundissolved_overlapping_area_pct	hu4_wl_allwetlandsundissolved_count	hu4_wl_isolatedwetlandsundissolved_avgsize_ha	hu4_wl_isolatedwetlandsundissolved_overlapping_area_ha	hu4_wl_isolatedwetlandsundissolved_contributing_area_ha	hu4_wl_isolatedwetlandsundissolved_overlapping_area_pct	hu4_wl_isolatedwetlandsundissolved_count	hu4_wl_singlewetlandsundissolved_avgsize_ha	hu4_wl_singlewetlandsundissolved_overlapping_area_ha	hu4_wl_singlewetlandsundissolved_contributing_area_ha	hu4_wl_singlewetlandsundissolved_overlapping_area_pct	hu4_wl_singlewetlandsundissolved_count	hu4_wl_connectedwetlandsundissolved_avgsize_ha	hu4_wl_connectedwetlandsundissolved_overlapping_area_ha	hu4_wl_connectedwetlandsundissolved_contributing_area_ha	hu4_wl_connectedwetlandsundissolved_overlapping_area_pct	hu4_wl_connectedwetlandsundissolved_count	hu4_wl_forestedwetlandsundissolved_avgsize_ha	hu4_wl_forestedwetlandsundissolved_overlapping_area_ha	hu4_wl_forestedwetlandsundissolved_contributing_area_ha	hu4_wl_forestedwetlandsundissolved_overlapping_area_pct	hu4_wl_forestedwetlandsundissolved_count	hu4_wl_scrubshrubwetlandsundissolved_avgsize_ha	hu4_wl_scrubshrubwetlandsundissolved_overlapping_area_ha	hu4_wl_scrubshrubwetlandsundissolved_contributing_area_ha	hu4_wl_scrubshrubwetlandsundissolved_overlapping_area_pct	hu4_wl_scrubshrubwetlandsundissolved_count	hu4_wl_openwaterwetlandsundissolved_avgsize_ha	hu4_wl_openwaterwetlandsundissolved_overlapping_area_ha	hu4_wl_openwaterwetlandsundissolved_contributing_area_ha	hu4_wl_openwaterwetlandsundissolved_overlapping_area_pct	hu4_wl_openwaterwetlandsundissolved_count	hu4_wl_allwetlandsdissolved_avgsize_ha	hu4_wl_allwetlandsdissolved_overlapping_area_ha	hu4_wl_allwetlandsdissolved_contributing_area_ha	hu4_wl_allwetlandsdissolved_overlapping_area_pct	hu4_wl_allwetlandsdissolved_count	hu4_wl_regimefwetlandsundissolved_avgsize_ha	hu4_wl_regimefwetlandsundissolved_overlapping_area_ha	hu4_wl_regimefwetlandsundissolved_contributing_area_ha	hu4_wl_regimefwetlandsundissolved_overlapping_area_pct	hu4_wl_regimefwetlandsundissolved_count	hu4_wl_regimegwetlandsundissolved_avgsize_ha	hu4_wl_regimegwetlandsundissolved_overlapping_area_ha	hu4_wl_regimegwetlandsundissolved_contributing_area_ha	hu4_wl_regimegwetlandsundissolved_overlapping_area_pct	hu4_wl_regimegwetlandsundissolved_count	hu4_wl_regimeawetlandsundissolved_avgsize_ha	hu4_wl_regimeawetlandsundissolved_overlapping_area_ha	hu4_wl_regimeawetlandsundissolved_contributing_area_ha	hu4_wl_regimeawetlandsundissolved_overlapping_area_pct	hu4_wl_regimeawetlandsundissolved_count	hu4_wl_regimecwetlandsundissolved_avgsize_ha	hu4_wl_regimecwetlandsundissolved_overlapping_area_ha	hu4_wl_regimecwetlandsundissolved_contributing_area_ha	hu4_wl_regimecwetlandsundissolved_overlapping_area_pct	hu4_wl_regimecwetlandsundissolved_count	hu4_wl_regimehwetlandsundissolved_avgsize_ha	hu4_wl_regimehwetlandsundissolved_overlapping_area_ha	hu4_wl_regimehwetlandsundissolved_contributing_area_ha	hu4_wl_regimehwetlandsundissolved_overlapping_area_pct	hu4_wl_regimehwetlandsundissolved_count	hu4_nwiexclusions
HU4_1	0.0000	0.0000	109.5376	40211.7646	40747.9800	2.1273	372.0000	5.8852	17.6557	17.6557	0.0009	3.0000	17.9059	1933.8417	1933.8418	0.1023	108.0000	52.9953	8786.6228	8797.2150	0.4648	166.0000	315.7818	29473.6444	29999.2676	1.5592	95.0000	6.0562	855.7603	859.9780	0.0453	142.0000	5.8852	17.6557	17.6557	0.0009	3.0000	5.9545	291.7687	291.7687	0.0154	49.0000	6.2015	460.8917	465.1095	0.0244	75.0000	5.6963	85.4441	85.4441	0.0045	15.0000	173.4261	39356.0044	39888.0020	2.0820	230.0000	NA	0.0000	0.0000	0.0000	0.0000	27.8317	1642.0730	1642.0730	0.0869	59.0000	91.5616	8325.7311	8332.1055	0.4405	91.0000	373.9228	29388.2003	29913.8235	1.5547	80.0000	Glaciated	12697965.0800	6.7175	11153777.9700	5.9006	1481585.1060	0.7838	62602.0120	0.0331	2.4845	163460.2978	164059.6691	8.6474	66034	1.4905	45239.2413	45497.2644	2.3933	30524	1.9626	25683.2432	25863.2638	1.3587	13178	4.1510	92537.8134	92699.1408	4.8955	22332	4.2360	118212.7227	118756.2599	6.2537	28035	1.3601	35006.0075	35057.8102	1.8519	25775	0.8382	10241.5677	10245.5990	0.5418	12224	5.6873	163460.2978	166290.6524	8.6474	29239	0.6257	2403.8910	2404.5735	0.1272	3843	NA	0.0000	0.0000	0.0000	0	1.9953	67.8415	67.8415	0.0036	34	1.0733	1086.8381	1087.2533	0.0575	1013	0.5060	0.5060	0.5060	0.0000	1	NA
HU4_10	388912.3164	0.3382	29.5183	33274.9184	34684.0347	2.8940	1175.0000	15.3362	2743.8559	2929.2232	0.2386	191.0000	21.9404	3603.4777	3751.8128	0.3134	171.0000	24.3082	11873.8351	11959.6339	1.0327	492.0000	49.9793	15053.7498	16043.3648	1.3093	321.0000	6.3311	3450.2333	3482.0839	0.3001	550.0000	5.9366	623.3401	623.3401	0.0542	105.0000	6.3296	538.0196	538.0196	0.0468	85.0000	6.4709	1587.0215	1591.8384	0.1380	246.0000	6.3937	701.8521	728.8858	0.0610	114.0000	49.9231	29824.6851	31201.9507	2.5939	625.0000	26.8126	2120.5157	2305.8830	0.1844	86.0000	37.3697	3065.4581	3213.7932	0.2666	86.0000	42.1455	10286.8136	10367.7955	0.8947	246.0000	73.9830	14351.8977	15314.4790	1.2482	207.0000	Partially_Glaciated	11340189.5400	9.8629	NA	NA	NA	NA	NA	NA	1.5071	114309.0460	114639.8316	9.9418	76064	0.7879	33956.1304	34045.9740	2.9533	43210	1.3147	11654.9651	11685.0827	1.0137	8888	2.8753	68697.9505	68908.7749	5.9749	23966	1.9227	81822.8425	82108.4349	7.1164	42704	1.1185	22272.0366	22295.8933	1.9371	19933	0.7599	10068.5731	10089.9098	0.8757	13278	1.9266	114309.0456	114809.8364	9.9418	59593	0.7523	2323.8673	2323.8673	0.2021	3089	2.1050	2.1050	2.1050	0.0002	1	1.3468	5868.1724	5883.0158	0.5104	4368	0.9984	6670.8164	6674.1609	0.5802	6685	0.8215	106.9171	107.6119	0.0093	131	NA
HU4_11	230513.9942	0.1958	29.5153	22841.8970	22962.9023	1.9402	778.0000	6.8230	234.8073	238.8035	0.0199	35.0000	14.7673	1888.5070	1890.2163	0.1604	128.0000	25.9470	10579.8316	10612.3153	0.8987	409.0000	49.6193	10138.7510	10221.5672	0.8612	206.0000	6.2480	2257.4419	2268.0065	0.1917	363.0000	5.7906	169.7209	173.7170	0.0144	30.0000	5.9949	459.8961	461.6054	0.0391	77.0000	6.3660	1152.2503	1152.2503	0.0979	181.0000	6.4058	475.5745	480.4338	0.0404	75.0000	49.8672	20584.4551	20694.8958	1.7485	415.0000	13.0173	65.0864	65.0864	0.0055	5.0000	28.0120	1428.6109	1428.6109	0.1213	51.0000	41.4915	9427.5813	9460.0651	0.8008	228.0000	74.3598	9663.1765	9741.1334	0.8208	131.0000	Glaciated	15658154.4500	13.3001	13580315.0300	11.5352	1959960.3270	1.6648	110426.6175	0.0938	1.3284	69339.9044	69692.5820	5.8898	52462	0.6465	15175.3882	15331.3556	1.2890	23716	1.1771	8323.5326	8379.6726	0.7070	7119	2.1261	45840.9835	45981.5538	3.8938	21627	1.4234	44842.1866	45108.7013	3.8089	31691	1.2195	10698.1195	10764.3344	0.9087	8827	1.1588	13786.1172	13806.0652	1.1710	11914	1.7366	69339.9044	69858.8136	5.8898	40227	0.9407	2393.7457	2394.0935	0.2033	2545	NA	0.0000	0.0000	0.0000	0	1.7527	2509.5625	2516.8635	0.2132	1436	1.6685	8267.6476	8332.5472	0.7023	4994	0.8322	22.4694	22.4694	0.0019	27	NA
HU4_12	608247.7021	0.1854	39.1180	54131.4172	54139.3407	1.6501	1384.0000	7.7108	1063.9815	1064.0912	0.0324	138.0000	12.7689	4601.7741	4609.5879	0.1403	361.0000	19.6693	12863.6907	12863.6907	0.3921	654.0000	154.1211	35601.9709	35601.9709	1.0853	231.0000	6.1924	4648.7933	4656.7168	0.1417	752.0000	5.5275	624.4937	624.6034	0.0190	113.0000	6.2941	1364.2930	1372.1068	0.0416	218.0000	6.3228	2200.3269	2200.3269	0.0671	348.0000	6.2970	459.6797	459.6797	0.0140	73.0000	78.2953	49482.6239	49482.6239	1.5084	632.0000	17.5795	439.4879	439.4879	0.0134	25.0000	22.6397	3237.4811	3237.4811	0.0987	143.0000	34.8476	10663.3638	10663.3638	0.3251	306.0000	222.4196	35142.2912	35142.2912	1.0713	158.0000	Glaciated	40286139.7400	12.2806	34934504.4700	10.6492	4424035.8420	1.3486	896867.4177	0.2734	1.6346	159201.1399	159818.3769	4.8530	97773	0.8648	46374.6352	46524.3214	1.4137	53797	1.8391	28363.0380	28430.6208	0.8646	15459	2.9759	84463.4666	84863.4347	2.5747	28517	1.8641	90763.4716	91265.8130	2.7668	48959	1.5111	36651.1585	36702.1993	1.1173	24288	1.2720	30351.2268	30413.7656	0.9252	23910	2.2314	159134.6977	161126.1822	4.8510	72209	1.1873	6130.3233	6140.5491	0.1869	5172	5.6171	5.6171	5.6171	0.0002	1	1.7736	6675.2428	6700.6987	0.2035	3778	1.4366	15305.5519	15347.6754	0.4666	10683	1.0165	1713.7542	1719.9470	0.0522	1692	NA
HU4_13	1452871.4474	0.9244	34.3263	22827.0165	22827.0165	1.4524	665.0000	10.3976	946.1791	946.1791	0.0602	91.0000	18.1644	2179.7253	2179.7253	0.1387	120.0000	23.2720	7144.4943	7144.4943	0.4546	307.0000	85.4192	12556.6177	12556.6177	0.7989	147.0000	6.2421	2128.5613	2128.5613	0.1354	341.0000	6.0456	380.8754	380.8754	0.0242	63.0000	6.3894	428.0894	428.0894	0.0272	67.0000	6.2314	1040.6415	1040.6415	0.0662	167.0000	6.3399	278.9549	278.9549	0.0177	44.0000	63.8841	20698.4552	20698.4552	1.3170	324.0000	20.1894	565.3037	565.3037	0.0360	28.0000	33.0497	1751.6358	1751.6358	0.1115	53.0000	43.5989	6103.8528	6103.8528	0.3884	140.0000	119.2006	12277.6629	12277.6629	0.7812	103.0000	Partially_Glaciated	14251402.5500	9.0678	12242294.2000	7.7894	1727515.7190	1.0992	255122.9147	0.1623	1.9712	70984.5410	71296.7265	4.5165	36169	0.8002	12513.8016	12574.5441	0.7962	15715	1.5303	6501.7655	6541.8905	0.4137	4275	3.2252	51968.9739	52180.2920	3.3066	16179	2.3153	55366.2660	55665.4580	3.5228	24042	1.3274	7004.0731	7015.5588	0.4456	5285	1.2796	8368.4447	8369.9525	0.5325	6541	2.8227	70984.5410	71514.7667	4.5165	25336	0.8110	1207.2351	1207.6224	0.0768	1489	0.5027	0.5027	0.5027	0.0000	1	1.6529	11679.6595	11680.9557	0.7431	7067	2.1417	14584.4492	14593.6958	0.9280	6814	0.7440	32.7367	32.7367	0.0021	44	NA
HU4_16	3302783.9499	0.8492	25.0345	44110.7191	44110.7191	1.1342	1762.0000	11.5720	3390.5960	3390.5960	0.0872	293.0000	19.2550	6123.0912	6123.0912	0.1574	318.0000	17.3782	13746.1764	13746.1764	0.3534	791.0000	57.9190	20850.8556	20850.8556	0.5361	360.0000	6.2722	5814.2935	5814.2935	0.1495	927.0000	6.2843	1225.4288	1225.4288	0.0315	195.0000	6.3220	1055.7788	1055.7788	0.0271	167.0000	6.1397	2689.1881	2689.1881	0.0691	438.0000	6.6449	843.8978	843.8978	0.0217	127.0000	45.8640	38296.4256	38296.4256	0.9847	835.0000	22.0935	2165.1672	2165.1672	0.0557	98.0000	33.5584	5067.3124	5067.3124	0.1303	151.0000	31.3229	11056.9883	11056.9883	0.2843	353.0000	85.8668	20006.9578	20006.9578	0.5144	233.0000	Partially_Glaciated	48889896.1200	12.5707	41195418.1800	10.5922	7060028.9170	1.8153	623142.9016	0.1602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
HU4_17	390798.8134	0.2225	2212.8301	85693.4808	978070.8992	4.8797	442.0000	8.6720	1109.9743	1110.0100	0.0632	128.0000	11.3561	1056.1131	1056.1131	0.0601	93.0000	66.2405	10863.4445	10863.4447	0.6186	164.0000	16930.5497	72663.9488	965041.3314	4.1378	57.0000	6.1215	1683.3640	1683.3997	0.0959	275.0000	6.1143	635.8517	635.8874	0.0362	104.0000	6.3129	391.4006	391.4006	0.0223	62.0000	5.9871	562.7852	562.7852	0.0320	94.0000	6.2218	93.3265	93.3265	0.0053	15.0000	5846.6317	84010.1168	976387.4995	4.7839	167.0000	19.7551	474.1226	474.1226	0.0270	24.0000	21.4423	664.7125	664.7125	0.0379	31.0000	147.1523	10300.6593	10300.6595	0.5866	70.0000	22974.9525	72570.6224	964948.0049	4.1324	42.0000	Glaciated	19858432.8500	11.3081	17693273.2300	10.0752	1967351.6070	1.1203	190325.4029	0.1084	3.5472	124684.6643	125233.6224	7.1000	35305	1.7044	35265.7488	35523.2229	2.0082	20842	3.7743	22670.1721	22793.0021	1.2909	6039	7.9437	66748.7434	66917.3973	3.8009	8424	5.1067	92953.3337	93354.9827	5.2931	18281	1.8030	15892.3906	15978.1475	0.9050	8862	1.8451	14753.1353	14814.6874	0.8401	8029	4.9306	124684.5703	125665.9245	7.1000	25487	2.9341	5502.9839	5507.3884	0.3134	1877	1.5025	3.0050	3.0050	0.0002	2	2.4889	6373.4475	6374.0151	0.3629	2561	2.0771	5104.2865	5109.7464	0.2907	2460	1.9099	141.3290	141.3290	0.0080	74	NA
HU4_18	282028.4212	0.0396	24.1570	26469.6690	26476.0799	0.3716	1096.0000	8.5810	1357.9754	1364.3863	0.0191	159.0000	13.3296	4278.8144	4278.8144	0.0601	321.0000	21.1041	10995.2513	10995.2513	0.1544	521.0000	103.5540	9837.6279	9837.6279	0.1381	95.0000	6.2042	4069.7291	4076.1400	0.0571	657.0000	5.8011	724.5239	730.9348	0.0102	126.0000	6.2292	1370.4157	1370.4157	0.0192	220.0000	6.2972	1769.5185	1769.5185	0.0248	281.0000	6.8424	205.2711	205.2711	0.0029	30.0000	51.0249	22399.9399	22399.9399	0.3145	439.0000	19.1955	633.4516	633.4516	0.0089	33.0000	28.7960	2908.3987	2908.3987	0.0408	101.0000	38.4406	9225.7328	9225.7328	0.1295	240.0000	148.1901	9632.3568	9632.3568	0.1352	65.0000	Partially_Glaciated	77553708.9500	10.8888	67423646.8500	9.4665	9035668.1780	1.2686	1094393.9290	0.1537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
HU4_2	0.0000	0.0000	149.8687	106706.5112	106706.5113	4.7822	712.0000	12.4615	174.4605	174.4605	0.0078	14.0000	18.5155	3295.7598	3295.7598	0.1477	178.0000	65.5217	21032.4698	21032.4698	0.9426	321.0000	413.0845	82203.8211	82203.8212	3.6841	199.0000	6.3049	1595.1411	1595.1411	0.0715	253.0000	6.0865	54.7786	54.7786	0.0025	9.0000	6.2233	578.7644	578.7644	0.0259	93.0000	6.5144	742.6437	742.6437	0.0333	114.0000	5.9177	218.9543	218.9543	0.0098	37.0000	229.0008	105111.3701	105111.3702	4.7107	459.0000	23.9364	119.6819	119.6819	0.0054	5.0000	31.9647	2716.9954	2716.9954	0.1218	85.0000	98.0185	20289.8261	20289.8261	0.9093	207.0000	506.0794	81984.8668	81984.8669	3.6743	162.0000	Glaciated	17417494.9200	7.8059	15155073.7000	6.7920	2054857.5060	0.9209	207563.7139	0.0930	2.5700	252275.6611	253806.3436	11.3061	98756	1.6421	88655.4865	89242.1881	3.9732	54346	2.5020	40247.3055	40598.1999	1.8037	16226	4.3985	123372.8691	123965.9556	5.5292	28184	3.8083	152747.1656	154164.9509	6.8456	40481	1.8665	77717.7401	77825.4402	3.4830	41697	1.3162	21810.1445	21815.3415	0.9775	16574	5.1992	252275.6611	257210.0481	11.3061	49471	1.0633	6158.1824	6160.9500	0.2760	5794	NA	0.0000	0.0000	0.0000	0	3.5282	349.2912	349.2912	0.0157	99	2.4048	5075.3318	5076.5543	0.2275	2111	1.0009	31.0273	31.0273	0.0014	31	NA
HU4_20	191589.3549	0.1277	34.0346	2246.2811	2246.2811	0.1497	66.0000	9.7571	68.2994	68.2994	0.0046	7.0000	27.0439	135.2193	135.2193	0.0090	5.0000	24.5285	1226.4243	1226.4243	0.0817	50.0000	204.0845	816.3380	816.3380	0.0544	4.0000	5.8773	217.4618	217.4618	0.0145	37.0000	4.9937	24.9683	24.9683	0.0017	5.0000	7.4281	22.2842	22.2842	0.0015	3.0000	5.9346	166.1695	166.1695	0.0111	28.0000	4.0398	4.0398	4.0398	0.0003	1.0000	69.9593	2028.8193	2028.8193	0.1352	29.0000	21.6656	43.3312	43.3312	0.0029	2.0000	56.4675	112.9351	112.9351	0.0075	2.0000	48.1934	1060.2548	1060.2548	0.0706	22.0000	270.7661	812.2983	812.2983	0.0541	3.0000	Not_Glaciated	20322727.8800	13.5415	17486519.4400	11.6516	2494229.5260	1.6620	341978.9185	0.2279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
