attributeName	code	definition
FEATURE	Ditch	Ditch
FEATURE	Field	Field
COLLAR	TY01	Typha
COLLAR	TY02	Typha
COLLAR	TY03	Typha
COLLAR	TY04	Typha
COLLAR	TY05	Typha
COLLAR	TY06	Typha
COLLAR	DIT01	Ditch
COLLAR	DIT02	Ditch
COLLAR	DIT03	Ditch
COLLAR	ER01	Eriophorum
COLLAR	ER02	Eriophorum
COLLAR	ER03	Eriophorum
COLLAR	ER04	Eriophorum
COLLAR	ER05	Eriophorum
COLLAR	ER06	Eriophorum
COLLAR	SPH01	Sphagnum
COLLAR	SPH02	Sphagnum
COLLAR	SPH03	Sphagnum
