attributeName	attributeDefinition	class	unit	dateTimeFormatString	missingValueCode	missingValueCodeExplanation
value_denovo1224	Number of reads of a specific OTU XXX	numeric	number			
value_denovo615	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2333	Number of reads of a specific OTU XXX	numeric	number			
value_denovo989	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1768	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1981	Number of reads of a specific OTU XXX	numeric	number			
value_denovo193	Number of reads of a specific OTU XXX	numeric	number			
value_denovo514	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2653	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1745	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1525	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2507	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2476	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2270	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2555	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1730	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1391	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1097	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1098	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1380	Number of reads of a specific OTU XXX	numeric	number			
value_denovo392	Number of reads of a specific OTU XXX	numeric	number			
value_denovo269	Number of reads of a specific OTU XXX	numeric	number			
value_denovo9	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1712	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1664	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1281	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1287	Number of reads of a specific OTU XXX	numeric	number			
value_denovo642	Number of reads of a specific OTU XXX	numeric	number			
value_denovo101	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2391	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2392	Number of reads of a specific OTU XXX	numeric	number			
value_denovo246	Number of reads of a specific OTU XXX	numeric	number			
value_denovo247	Number of reads of a specific OTU XXX	numeric	number			
